issue_id,rule_id,record_id,finding_id,finding_summary,row_index,issue_type,issue_category,status,risk_level,determinism_type,review_state,detected_at,column,field_names,detected_value,expected_value,evidence_expected,checked_column,value,observed_value,anomaly_score,lower_bound,upper_bound,reason,method,message,why_it_matters,possible_vat_review_impact,recommended_manual_check,trigger_reason,trigger_rule,fields_to_check,suggested_action,review_note,date,description,net_amount,vat_amount,category
ISSUE-VR008-ROW-497,VR008,ROW-497,ISSUE-VR008-ROW-497,row 497: repeated row detected,497,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 497.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,15/01/2026,EU supply - Irr VAT,107277.02,0.0,EU supply - Irr VAT
ISSUE-VR008-ROW-498,VR008,ROW-498,ISSUE-VR008-ROW-498,row 498: repeated row detected,498,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 498.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,15/01/2026,EU supply - Irr VAT,107277.02,0.0,EU supply - Irr VAT
ISSUE-VR008-ROW-499,VR008,ROW-499,ISSUE-VR008-ROW-499,row 499: repeated row detected,499,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 499.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,15/01/2026,EU supply - Irr VAT,107277.02,0.0,EU supply - Irr VAT
ISSUE-VR008-ROW-536,VR008,ROW-536,ISSUE-VR008-ROW-536,row 536: repeated row detected,536,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 536.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,15/01/2026,Project - Contract Mandays (supplier controlled),83448.75,0.0,PROJECT Mandays Supp
ISSUE-VR008-ROW-539,VR008,ROW-539,ISSUE-VR008-ROW-539,row 539: repeated row detected,539,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 539.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,15/01/2026,Project - Contract Mandays (supplier controlled),83448.75,0.0,PROJECT Mandays Supp
ISSUE-VR008-ROW-557,VR008,ROW-557,ISSUE-VR008-ROW-557,row 557: repeated row detected,557,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 557.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,15/01/2026,Project - Contract Mandays (supplier controlled),22911.0,0.0,PROJECT Mandays Supp
ISSUE-VR008-ROW-560,VR008,ROW-560,ISSUE-VR008-ROW-560,row 560: repeated row detected,560,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 560.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,15/01/2026,Project - Contract Mandays (supplier controlled),22911.0,0.0,PROJECT Mandays Supp
ISSUE-VR008-ROW-610,VR008,ROW-610,ISSUE-VR008-ROW-610,row 610: repeated row detected,610,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 610.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,16/01/2026,Software Licence Support ,79170.33,0.0,SW Lic Sup mngd Serv
ISSUE-VR008-ROW-611,VR008,ROW-611,ISSUE-VR008-ROW-611,row 611: repeated row detected,611,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 611.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,16/01/2026,Software Licence Support ,79170.33,0.0,SW Lic Sup mngd Serv
ISSUE-VR008-ROW-615,VR008,ROW-615,ISSUE-VR008-ROW-615,row 615: repeated row detected,615,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 615.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,16/01/2026,Software Licences - integral to IT Infrastructure,59365.0,0.0,Soft Licen Integral
ISSUE-VR008-ROW-616,VR008,ROW-616,ISSUE-VR008-ROW-616,row 616: repeated row detected,616,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 616.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,16/01/2026,Software Licences - integral to IT Infrastructure,59365.0,0.0,Soft Licen Integral
ISSUE-VR008-ROW-628,VR008,ROW-628,ISSUE-VR008-ROW-628,row 628: repeated row detected,628,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 628.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,16/01/2026,Hardware maintenance,22225.64,0.0,Hardware maintenance
ISSUE-VR008-ROW-629,VR008,ROW-629,ISSUE-VR008-ROW-629,row 629: repeated row detected,629,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 629.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,16/01/2026,Hardware maintenance,22225.64,0.0,Hardware maintenance
ISSUE-VR008-ROW-669,VR008,ROW-669,ISSUE-VR008-ROW-669,row 669: repeated row detected,669,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 669.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,19/01/2026,Project - Contract Mandays (supplier controlled),5195.41,0.0,PROJECT Mandays Supp
ISSUE-VR008-ROW-670,VR008,ROW-670,ISSUE-VR008-ROW-670,row 670: repeated row detected,670,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 670.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,19/01/2026,Project - Contract Mandays (supplier controlled),5195.41,0.0,PROJECT Mandays Supp
ISSUE-VR008-ROW-672,VR008,ROW-672,ISSUE-VR008-ROW-672,row 672: repeated row detected,672,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 672.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,19/01/2026,Project - Contract Mandays (supplier controlled),5195.41,0.0,PROJECT Mandays Supp
ISSUE-VR008-ROW-704,VR008,ROW-704,ISSUE-VR008-ROW-704,row 704: repeated row detected,704,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 704.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,20/01/2026,Project - Contract Mandays (HMRC controlled),249546.0,0.0,PROJECT Mandays HMRC
ISSUE-VR008-ROW-705,VR008,ROW-705,ISSUE-VR008-ROW-705,row 705: repeated row detected,705,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 705.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,20/01/2026,Project - Contract Mandays (HMRC controlled),249546.0,0.0,PROJECT Mandays HMRC
ISSUE-VR008-ROW-707,VR008,ROW-707,ISSUE-VR008-ROW-707,row 707: repeated row detected,707,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 707.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,20/01/2026,Project - Contract Mandays (HMRC controlled),61634.1,0.0,PROJECT Mandays HMRC
ISSUE-VR008-ROW-708,VR008,ROW-708,ISSUE-VR008-ROW-708,row 708: repeated row detected,708,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 708.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,20/01/2026,Project - Contract Mandays (HMRC controlled),61634.1,0.0,PROJECT Mandays HMRC
ISSUE-VR008-ROW-713,VR008,ROW-713,ISSUE-VR008-ROW-713,row 713: repeated row detected,713,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 713.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,21/01/2026,Project - Contract Mandays (supplier controlled),166382.36,0.0,PROJECT Mandays Supp
ISSUE-VR008-ROW-714,VR008,ROW-714,ISSUE-VR008-ROW-714,row 714: repeated row detected,714,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 714.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,21/01/2026,Project - Contract Mandays (supplier controlled),140696.8,0.0,PROJECT Mandays Supp
ISSUE-VR008-ROW-723,VR008,ROW-723,ISSUE-VR008-ROW-723,row 723: repeated row detected,723,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 723.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,21/01/2026,Project - Contract Mandays (supplier controlled),166382.36,0.0,PROJECT Mandays Supp
ISSUE-VR008-ROW-725,VR008,ROW-725,ISSUE-VR008-ROW-725,row 725: repeated row detected,725,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 725.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,21/01/2026,Project - Contract Mandays (supplier controlled),140696.8,0.0,PROJECT Mandays Supp
ISSUE-VR008-ROW-762,VR008,ROW-762,ISSUE-VR008-ROW-762,row 762: repeated row detected,762,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 762.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,22/01/2026,Contractor Service,126613.13,0.0,Contin Labor Build
ISSUE-VR008-ROW-763,VR008,ROW-763,ISSUE-VR008-ROW-763,row 763: repeated row detected,763,exact_duplicate_row,Duplicate transaction risk,Non-compliant,High,Deterministic,open,2026-04-15T03:01:19Z,,,,,Original spreadsheet export or source transaction evidence,,,,,,,,,Exact duplicate row detected in the dataset.,Exact duplicated records can lead to repeated inclusion in review and preparation work.,The transaction may be overstated or counted more than once until the duplicate is resolved.,"Compare the repeated rows and confirm whether one should be removed, excluded, or annotated as a legitimate repeat.",The full record appears more than once in the uploaded dataset at row 763.,The validation check compares rows exactly and flags records that are duplicated.,full row,Confirm whether the repeated record is a legitimate repeat or an accidental duplicate entry.,This is a high-priority record-quality issue. Resolve it or document why the repeated row is acceptable before treating it as review-complete.,22/01/2026,Contractor Service,126613.13,0.0,Contin Labor Build
ISSUE-VR016-ROW-197-NET_AMOUNT,VR016,ROW-197,ISSUE-VR016-ROW-197-NET_AMOUNT,row 197: negative or unusually low net amount,197,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-36118.92,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-36118.92,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 197 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,08/01/2026,Project - Contract Mandays (supplier controlled),-36118.92,0.0,PROJECT Mandays Supp
ISSUE-VR016-ROW-288-NET_AMOUNT,VR016,ROW-288,ISSUE-VR016-ROW-288-NET_AMOUNT,row 288: negative or unusually low net amount,288,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-34759.73,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-34759.73,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 288 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,09/01/2026,Project - Contract Mandays,-34759.73,0.0,PROJECT Mandays Supp
ISSUE-VR016-ROW-299-NET_AMOUNT,VR016,ROW-299,ISSUE-VR016-ROW-299-NET_AMOUNT,row 299: negative or unusually low net amount,299,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-43513.8,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-43513.8,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 299 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,09/01/2026,Contingent Labour,-43513.8,0.0,Contingnt Labr-Other
ISSUE-VR016-ROW-344-NET_AMOUNT,VR016,ROW-344,ISSUE-VR016-ROW-344-NET_AMOUNT,row 344: negative or unusually low net amount,344,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-1264.0,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-1264.0,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 344 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,12/01/2026,Project support,-1264.0,0.0,Project support
ISSUE-VR016-ROW-516-NET_AMOUNT,VR016,ROW-516,ISSUE-VR016-ROW-516-NET_AMOUNT,row 516: negative or unusually low net amount,516,negative_or_unusually_low_net_amount,Unusual transaction review,Review required,Medium,Partly deterministic,open,2026-04-15T03:01:19Z,net_amount,net_amount,-55926.26,"A non-negative net amount unless the record is a documented refund, credit, or reversal.","Invoice, credit note, refund record, or supporting transaction evidence",net_amount,-55926.26,,,,,,,Net amount is negative or unusually low for review purposes.,"Negative or unusually low amounts can be valid, but they often need extra context because they may represent refunds, reversals, credits, or entry mistakes.",The record may need manual interpretation before it is treated as comfortably review-ready for pre-submission preparation.,"Check whether the record is a refund, credit, reversal, or another legitimate negative transaction and record the evidence used.",The net amount in row 516 is negative or unexpectedly low for ordinary review use.,The review rule flags negative or unusually low net amounts because they often need extra context.,net_amount,"Confirm whether the record is a refund, credit, reversal, or another legitimate negative transaction.",This is a review signal rather than proof of error.,15/01/2026,Government departments services,-55926.26,0.0,Govt dept services
